$ instanceof Quaternion	3
$ != nMinus1	3
MathUtils.compareTo(tableau.getEntry(0, i), 0, $) > 0	3
$.length != nR	3
$[i][j] != 0	3
sigma*sqrtDiagC[$] > stopTolUpX	3
$.length == 5	3
$ <= Precision.SAFE_MIN	3
$ != minor	3
$ > l2NormSquaredMax	3
FastMath.abs(line.getOffset($.getLocation())) <= hyperplaneThickness	3
after.countFieldsToPrint($, 1, locale) > 0	3
$[i][i] < absolutePositivityThreshold	3
buffer[$] == ch	3
$ == otherMillis	3
before.countFieldsToPrint(period, 1, $) > 0	3
$ <= v	3
$ != Long.MIN_VALUE	3
$ >= hi	3
MathUtils.compareTo($.getEntry(i, col), 0, epsilon) >= 0	3
$<-1e-6	3
$ instanceof ModelFunction	3
$ > Long.MIN_VALUE	3
$.getReal() < -0.1	3
cache[$][order] != null	3
$ <= 20.0	3
k[$] != 0	3
$ != columnDimension	3
$.getFirst() < 0	3
$ instanceof NonNegativeConstraint	3
array[$] == null	3
$ == 'n'	3
$ <= scale	2
Character.isDigit(cs.charAt($)) == false	2
$ instanceof Map.Entry<?,?>	2
value.compareTo($) >= 0	2
nBools - 1 + $ >= 32	2
Precision.compareTo($, 0.0d, epsilon) > 0	2
Math.sqrt(Math.abs($ - meanX * meanX)) < accuracy	2
Character.isWhitespace($.charAt(i)) == false	2
$ >= '0'	2
$ > dimension	2
$.charAt(i + 1) == '\''	2
$.charAt(0) == '-'	2
$ >= 4503599627370496.0	2
(nBytes - 1) * 8 + $ >= 64	2
$ == padLen	2
$ == last	2
FastMath.abs(realEigenvalues[$])>maxAbsoluteValue	2
$[i] == 'E'	2
$.getRangeDurationType() == null	2
str.charAt($) == '^'	2
searchList[$].length() == 0	2
$ == 'y'	2
tableau.getEntry(basicRow, $) == 1	2
distance(neighbor, $) <= eps	2
$ == 29	2
$ instanceof DataRow	2
$ < textIndex	2
singularValues[$]>0	2
(c = text.charAt(position + $ + 1)) < '0'	2
Math.floor($) == z2	2
$ == 'T'	2
Math.abs(realEigenvalues[$])>maxAbsoluteValue	2
($ ^ diff) < 0	2
$ == end	2
$ < iCutoverMillis	2
$ >= below	2
$ > 'z'	2
$ instanceof ReadablePeriod == false	2
$ >= instant	2
$ > maxDay	2
$ == searchLast	2
$ instanceof DoublePoint	2
value.compareTo($) > 0	2
$.getCause() == null	2
$[i] <= max	2
$ >= min	2
$[i].length() == 0	2
Character.isWhitespace(cs.charAt($)) == false	2
Math.abs($) < accuracy	2
(c = $.charAt(position + length + 1)) < '0'	2
$ instanceof Annotation	2
$ instanceof DateTimeParser	2
$ == millis	2
$ / val2 != val1	2
$.length() <= len	2
$ < skip	2
membershipMatrix[$][j] > maxMembership	2
$.length > numOfDimensions	2
pattern.charAt($ + 1) == '\''	2
Math.min(x.length, $.length) < 2	2
$ <= 1.0d	2
array[$] != null	2
nBools - 1 + $ >= 8	2
n + $ == 0	2
((NaturalRanking) $).getNanStrategy() == NaNStrategy.REMOVED	2
$ > MIDPOINT_MAX_ITERATIONS_COUNT	2
$ <= above	2
$ < iFromYear	2
array[$] <= max	2
$ == 12	2
iChronology.getYear($) <= 0	2
$ < size	2
$.charAt(0) == 'L'	2
Character.isLetterOrDigit($.charAt(i)) == false	2
$ instanceof BaseLocal	2
$ == 'Y'	2
$ >= 9	2
distance($, point) <= eps	2
$ <= -4503599627370496.0	2
$[i][j] > maxMembership	2
chars[$] >= '0'	2
$ < 10000	2
$.compareTo(end) >= 0	2
(nShorts - 1) * 16 + $ >= 64	2
iFieldFormatters[$] != null	2
$ > MAX_DIMENSION	2
$.isInstance(obj) == false	2
$[i]>0	2
types[$] == null	2
$ > bases.length	2
$ instanceof FixedDateTimeZone	2
$.length() <= 0	2
$ < below	2
Precision.compareTo($[i], 0.0, epsilon) < 0.0	2
$ <= dimension	2
++$ == 0	2
$ > above	2
(val1 ^ $) >= 0	2
Pattern.matches(pattern, $) == false	2
$ < 30	2
$ instanceof ReadablePeriod	2
(c = text.charAt($ + length + 1)) < '0'	2
$ > PAD_LIMIT	2
$[i] == search	2
value.compareTo($) < 0	2
$ <= max	2
Character.isLetter(cs.charAt($)) == false	2
$ == '\''	2
$ == idx	2
$ < dimension	2
chars[$] <= '9'	2
$[3] == 0.0	2
$[i] >= min	2
$.charAt(lastIdx - 1) == CharUtils.CR	2
$ == 'p'	2
$ instanceof GregorianCalendar	2
$.charAt($.length() - 1) == ';'	2
chars[$] == 'e'	2
$ + 1 >= limit	2
$[i] > max	2
value.compareTo($) <= 0	2
$ > m	2
array[$] >= min	2
$ == sz	2
$ == 'S'	2
$ < searchLast	2
$.length != bases.length	2
$.compareTo(start) < 0	2
$ > Calendar.SATURDAY	2
(limit = $) != null	2
thisBuf[$] == ch	2
$ instanceof RuntimeException	2
$.compareTo(start) <= 0	2
$ < 'A'	2
total / $ != val1	2
Math.sqrt(Math.abs(meanXSquared - $ * $)) < accuracy	2
Precision.compareTo(s, 0.0d, $) > 0	2
(nBytes - 1) * 8 + $ >= 16	2
Precision.compareTo(imagEigenvalues[$], 0.0, epsilon) < 0.0	2
input.charAt($) == '\\'	2
DateTimeUtils.isContiguous($) == false	2
$.length < numOfDimensions	2
$ < i	2
$ == falseValue	2
$ < 7	2
chars[$] == '.'	2
superType.isAssignableFrom($) == false	2
substitute($, 0, length) == false	2
($ ^ val2) >= 0	2
buffer[$] == search	2
($ = text.charAt(position + length + 1)) < '0'	2
$ < Calendar.SUNDAY	2
(instantLocal ^ $) < 0	2
(nShorts - 1) * 16 + $ >= 32	2
Math.min($.length, y.length) < 2	2
$.length != 4	2
$ < length	2
$.dimension != dimension	2
nBools - 1 + $ >= 64	2
$ == PRINT_ZERO_ALWAYS	2
membershipMatrix[i][$] > maxMembership	2
$ > oldPos	2
$ > chars.length	2
$ instanceof DateTimePrinter	2
tableau.getEntry($, i) == 1	2
$[i] == 'e'	2
cs.charAt($) == searchChar	2
$.compareTo(end) > 0	2
$ != nextAdjusted	2
$ == object2	2
$ < 256	2
Character.isLetter($.charAt(i)) == false	2
$.charAt(pos) == '^'	2
chars[$] == 'E'	2
$ instanceof PeriodType	2
Character.isDigit($.charAt(i)) == false	2
(nBytes - 1) * 8 + $ >= 32	2
substitute(buf, 0, $) == false	2
$ == 'P'	2
$ == 354	2
$ == trueValue	2
$.floatValue() == 0.0F	2
$.isAssignableFrom(type) == false	2
nBools - 1 + $ >= 16	2
$ == 't'	2
$ >= FEB_29	2
$.getToYear() == Integer.MAX_VALUE	2
$.getEntry(basicRow, i) == 1	2
$ instanceof LocalDateTime	2
$.getYear(instant) <= 0	2
Pattern.matches($, input) == false	2
$ > 'Z'	2
$.end == Character.MAX_VALUE	2
$ != INDEX_NOT_FOUND	2
$ + omegaCount == 0	2
($ ^ offset) < 0	2
(nInts - 1) * 32 + $ >= 64	2
$ != replace	2
FastMath.abs($) <= TWO_EPS	2
$ >= width	2
$== null	2
$ < padLen	2
$ < 'a'	2
$ <= 19	2
($ ^ adjustedInstant) < 0	2
$ == SECONDS_OPTIONAL_MILLIS	2
isAsciiNumeric($) == false	2
$ <= '9'	2
Math.abs($) == 1	2
$ instanceof AbstractIntegrator	2
$ == cs2	2
type.isInstance($) == false	2
$.charAt(i) == searchChar	2
Character.isLetterOrDigit(cs.charAt($)) == false	2
$.charAt(index) == '\\'	2
$>=n	2
$ < scale	2
chars[$ + 1] == 'x'	1
$ < 0x10	1
$ > Byte.MAX_VALUE	1
$ == oldPos	1
$.charAt(5) != '_'	1
$ instanceof AbstractPartialFieldProperty == false	1
input.charAt($) == '&'	1
($ = strs.length) == 0	1
$.iType == type	1
$[pos.getIndex()] != END_FE	1
entries[$] == null	1
$.contains(defaultLocale) == false	1
chars[$ - 1] == escape	1
$ > instant	1
$ == Character.UPPERCASE_LETTER	1
(nHexs - 1) * 4 + $ >= 32	1
$ != era	1
$.length != startPoint.length	1
getFieldType($).getDurationType() == type	1
$ < expectedPos	1
$ < range.end	1
chars[$] < '0'	1
$.remove(DurationFieldType.months()) == false	1
$.length != types.length	1
$ == pivotYear	1
$ > 354	1
$ instanceof PreciseDurationField	1
$ > Short.MAX_VALUE	1
Precision.compareTo(p, 0.0, $) < 0	1
$ > maxDom	1
Precision.compareTo($, minValue, maxUlps) < 0	1
$.charAt(i) == separatorChar	1
source.substring($, endIndex).compareTo( getImaginaryCharacter()) != 0	1
chars[$] > 'F'	1
$ == falseString	1
($ - 1) * 8 + dstPos >= 64	1
$.indexOf(remove) == INDEX_NOT_FOUND	1
$ == year	1
$ != offsetAdjusted	1
substitute(buf, 0, $.length()) == false	1
input.charAt(index + $) == '+'	1
$ > position	1
$ == skip	1
$ == field	1
$.year().get(nextMillis) >= YEAR_LIMIT	1
$ < instant	1
$ == 'U'	1
($ & 5) == 5	1
$.charAt(index) == '&'	1
$.getTime() != time	1
lastRangeField.compareTo($) == 0	1
$ != CharUtils.CR	1
$ instanceof MillisDurationField	1
separatorChars.indexOf($.charAt(i)) >= 0	1
$ > nextOffset	1
(copyOfParsers[i] = $[i]) == null	1
(instantUTC ^ $) >= 0	1
$ != 5	1
$ == Character.LOWERCASE_LETTER	1
$ % (30 * 60000L) == 0	1
(endMatchLen = prefixMatcher.isMatch($, pos, offset, bufEnd)) != 0	1
$ instanceof PeriodType == false	1
FastMath.abs(e[$])>maxAbsoluteValue	1
$ instanceof AbstractPartialFieldProperty	1
Integer.parseInt(input.subSequence($, end).toString(), 10) > OCTAL_MAX	1
(($ << (64 - 38)) >> (64 - 38)) == seconds	1
$ == denominator	1
$.charAt(index + i) == '+'	1
($ = iUpperLimit) != null	1
$>x1max	1
chars[$] == '+'	1
str.charAt($ + 1) == '-'	1
types[$ - 1].getRangeDurationType() == null	1
$ <= start	1
$ == START_FMT	1
Integer.parseInt(input.subSequence(start, $).toString(), 10) > OCTAL_MAX	1
str.charAt($) == separatorChar	1
str.charAt($) <= '9'	1
$ instanceof SimpleDateFormat == false	1
compareReverse($, days) <= 0	1
$ instanceof OfYear	1
$ == 25	1
str.charAt($ - 1) == 'S'	1
$[i] > 'f'	1
MemberUtils.compareParameterTypes($.getParameterTypes(), result .getParameterTypes(), parameterTypes) < 0	1
FastMath.abs($) < tolerance	1
$ <= 57343	1
$.isInstance(object) == false	1
$[minor][minor] != 0.0	1
$ instanceof AbstractReadableInstantFieldProperty	1
$ > 0.016	1
$.length() != 2	1
$.length() != 3	1
$ == '.'	1
$ > MAX_YEAR	1
$ <= size	1
$.getIndex() >= 0	1
isSupported(type, $) == false	1
$ >= sepLen	1
compare($, result, false) > 0	1
$ < Short.MIN_VALUE	1
$.length() > est	1
Precision.compareTo($[i], 0.0, epsilon) > 0	1
--$ % 2 == 1	1
$ < MIN_YEAR	1
CharUtils.isAsciiPrintable($.charAt(i)) == false	1
($ + len) < 0	1
add(subtrahendInstant, $) > minuendInstant	1
$ instanceof MutableBoolean	1
($ - 1) * 16 + srcPos >= 64	1
$ <= diffFromFloor	1
(nHexs - 1) * 4 + $ >= 16	1
$.charAt(len - 1) == 's'	1
separatorChars.indexOf(str.charAt($)) >= 0	1
getDelimiterMatcher().isMatch(chars, start, start, $) > 0	1
$ == 'x'	1
$ >= firstWeekMillis2	1
$ > 0xffff	1
($ - 1) * 4 + srcPos >= 16	1
$ >= 56192	1
$ != idKey.id	1
$ != yearStartMillis	1
$ - 1 + srcPos >= 16	1
MemberUtils.compareParameterTypes( accessibleMethod.getParameterTypes(), $.getParameterTypes(), parameterTypes) < 0	1
$ instanceof Cloneable	1
max - $ > 32	1
$.equals(text) == false	1
compareReverse(first, $) >= 0	1
$ > 0xff	1
compare($, result, true) < 0	1
$ >= prevIndex	1
($ - 1) * 8 + srcPos >= 64	1
$<100	1
$ < Byte.MIN_VALUE	1
$ >= len	1
$ >= WEEK_53	1
isSupported($, iFieldType) == false	1
$>agiant	1
$ > indicesIndex	1
(values[block] & 1 << ($.ordinal() % Long.SIZE)) != 0	1
priorVariables.contains($) == false	1
ArrayUtils.isSameLength($, toClassArray) == false	1
Character.isLowerCase(cs.charAt($)) == false	1
chars[$] != remove	1
right	1
$ < -3	1
ha * $ < 0	1
$ instanceof PeriodPrinter	1
$ instanceof PeriodParser	1
$ > maxOutWeeks	1
$ instanceof DelegatedDurationField	1
$ != nextOffset	1
$ < 0x100	1
compare(value, $, false) > 0	1
Character.isUpperCase(cs.charAt($)) == false	1
withUTC().dayOfYear().remainder($) == 0	1
$ == offsetOriginal	1
MathUtils.compareTo(entry, 0, $) >= 0	1
chars.contains(chrs[$]) == expect	1
$.length() <= maxWidth	1
CharSequenceUtils.indexOf($, ch2, 0) < 0	1
$ > 51	1
$ == true""	1
Character.isUpperCase($.charAt(i)) == false	1
($ - 1) * 4 + srcPos >= 8	1
$ instanceof CharSet == false	1
(get($) & 1) == 0	1
$ instanceof UnsupportedDurationField	1
offset + $ > chars.length	1
text.charAt($) != ':'	1
$.getDurationField() != durationField	1
$ > otherEnd	1
$ instanceof StepHandlerWrapper	1
(endMatchLen = prefixMatcher.isMatch(chars, $, offset, bufEnd)) != 0	1
src.length - $ < 4	1
isAssignable(classArray[$], toClassArray[$], autoboxing) == false	1
$ > length	1
$ == Character.MIN_VALUE	1
($ ^ instantUTC) < 0	1
$ != END_FE	1
$.charAt(pos + 2) == '-'	1
$ > 0.05	1
$ < nextOffset	1
$ instanceof ReadableInstant == false	1
$.isMatch(buf, i, 0, endIndex) > 0	1
MemberUtils.compareParameterTypes( accessibleMethod.getParameterTypes(), bestMatch.getParameterTypes(), $) < 0	1
$.chars != null	1
$ > expectedPos	1
$ + 1 < strLen	1
list.contains($) == false	1
$.length < len	1
$ % 1000L == 0	1
$[pos - 1] == escape	1
CharSequenceUtils.indexOf(searchChars, $, 0) < 0	1
$.charAt(i) == '.'	1
$[i + 1] == null	1
$.getWeeksInYear(minuendWeekyear) <= 52	1
$[i] >= previous	1
$[i] == 'D'	1
$[i] < '0'	1
getDelimiterMatcher().isMatch(chars, $, $, len) > 0	1
$ == Calendar.SECOND	1
$ instanceof Triple<?,?,?>	1
$ == 'l'	1
$ - 1 + srcPos >= 32	1
$[i] == 'l'	1
$ instanceof FastDateFormat == false	1
$.remove(DurationFieldType.seconds()) == false	1
$ == type	1
(values[$] & 1 << (constant.ordinal() % Long.SIZE)) != 0	1
($ & 6) == 6	1
$ != SECONDS_OPTIONAL_MILLIS	1
$ + length > chars.length	1
$ == chrono	1
$ instanceof StringBuilder	1
(offsetLocal - $) < 0	1
$.charAt(i - 1) == t_j	1
$.start == 0	1
qr[$][$] > 0	1
($[block] & 1 << (constant.ordinal() % Long.SIZE)) != 0	1
$.doubleValue() == 0.0D	1
$ == CharUtils.CR	1
str.charAt($ - 1) == CharUtils.CR	1
$ instanceof ScaledDurationField	1
comparator.compare(element1, $) < 1	1
$ > bestInvalidPos	1
Precision.compareTo(entry, $, maxUlps) < 0	1
$ instanceof StrictDateTimeField	1
getQuoteMatcher().isMatch($, start, start, len) > 0	1
$ != pos2	1
$ < diffToCeiling	1
$.compare(element1, element2) < 1	1
($ / 1000) * 1000 == millis	1
$ instanceof Fraction == false	1
chars[$] == 'L'	1
iEraText.equals($) == false	1
period.getValue($) != 0	1
$ < digits	1
$.charAt(0) == '#'	1
($ ^ instantLocal) < 0	1
Math.abs(lu[max][$]) < TOO_SMALL	1
$ > endLimit	1
FastMath.abs($) > tolerance	1
c[$.getIndex()] == START_FMT	1
$.charAt(0)=='+'	1
$.get(Calendar.DAY_OF_MONTH) == 29	1
$ instanceof FastDatePrinter == false	1
$ == iSkip	1
$ >= position	1
$ instanceof ReadableDuration == false	1
$==31	1
$ != 29	1
$ >= 8	1
$.charAt(position) != ','	1
$.remove(DurationFieldType.years()) == false	1
css[$].charAt(stringPos) != comparisonChar	1
$.iYear != year	1
($ - 1) * 4 + dstPos >= 8	1
$ > rhsMillis	1
$ instanceof ReadablePartial == false	1
str.charAt($ - 1) == 's'	1
$[i] > 'F'	1
$.next() == null	1
(nHexs - 1) * 4 + $ >= 64	1
$[n] <= threshold	1
(startIndex + $) > chars.length	1
$[i - 1].getRangeDurationType() == null	1
$ >= throwables.length	1
$.iSuffix != null	1
$ <= nextMillis	1
$.isPrecise() == false	1
p[$] <= threshold	1
$.length() < 3	1
$ * hc < 0	1
$ instanceof ConstantInitializer<?>	1
$[i] == type	1
source.substring(startIndex, $).compareTo( getImaginaryCharacter()) != 0	1
$ == 'a'	1
getDelimiterMatcher().isMatch($, start, start, len) > 0	1
$ instanceof ReadableInstant	1
$.getPivotYear() != null	1
$[field]==null	1
$.remove(DurationFieldType.millis()) == false	1
$ == true	1
$ < ret	1
$ instanceof CharRange == false	1
$ - min > 32	1
$[i] <= previous	1
$ == 'X'	1
pos + $ >= len	1
matcher.isMatch($, i, startIndex, len) > 0	1
(nHex - 1) * 4 + $ >= 8	1
substitute($, 0, source.length()) == false	1
$ > firstMillis	1
$.getDate() == dom	1
$.length != zval.length	1
$.charAt(len - 1) == 'S'	1
$ != tokenStart	1
$ !=x	1
$ instanceof ZonedChronology == false	1
($ - 1) * 4 + srcPos >= 64	1
$ != replacementLength	1
src.length - $ < 16	1
chars[$] < 'A'	1
chars[$] == '0'	1
$ == 'r'	1
ArrayUtils.isSameLength(classArray, $) == false	1
FastMath.floor($) < x0	1
$ > ROUND_HALF_EVEN	1
(endMatchLen = prefixMatcher.isMatch(chars, pos, offset, $)) != 0	1
$[start] == '0'	1
$ instanceof Long	1
(nHex - 1) * 4 + $ >= 16	1
$.charAt(position) != ':'	1
c[$] == QUOTE	1
get($) == DateTimeConstants.CE	1
Arrays.binarySearch(this.excludeFieldNames, $.getName()) >= 0	1
$ == str2	1
$ % 60000L == 0	1
chars.contains($[i]) == expect	1
isSupported($.getDurationType()) == false	1
$ < instantAdjusted	1
$ == firstMillis	1
$ == nextStdOffset	1
$.length > 8	1
(instantUTC ^ $) < 0	1
$ instanceof StandardDateTimeFieldType	1
$ instanceof ReadableInterval == false	1
$ == '_'	1
css[$] == null	1
$.charAt(i) == sep	1
$ instanceof LimitChronology	1
FastMath.abs(t1 - $) <= convergence	1
$ instanceof MutableByte	1
FastMath.abs($) <= tolerance	1
$ > 0xFFFF	1
$ == second	1
$ instanceof EventHandlerWrapper	1
$.getName() == null	1
$ > thisEnd	1
$ instanceof PrecalculatedZone	1
$.get(Calendar.DATE) == 1	1
($ - 1) * 16 + srcPos >= 32	1
$.charAt(position) != '.'	1
$ == other.numerator	1
$[i] < 'A'	1
$ <= Integer.MAX_VALUE	1
$ instanceof SimpleDateFormat	1
$ >= diff	1
$ > b.length	1
(($ - min) * (max -$)) < 0	1
($ = cs.length()) == 0	1
$ instanceof StrBuilder	1
$ == c2	1
comparator.compare($, element2) < 1	1
pos + $ > bufferEnd	1
chars[$] == 'd'	1
$ != instant	1
$.iAfterParser == null	1
$ < diffFromFloor	1
isAssignable($[i], toClassArray[i], autoboxing) == false	1
((initial - min) * ($ -initial)) < 0	1
$ < rhsMillis	1
$.getCountry().length() > 0	1
$.remove(DurationFieldType.hours()) == false	1
str.charAt($) == sep	1
$ < decPos	1
($ - offsetAdjusted) < 0	1
$ >= 56320	1
$ instanceof Boolean	1
$ == ':'	1
$ > bestValidPos	1
$ < values.length	1
$ instanceof FieldFormatter	1
compareReverse($, months) >= 0	1
($ + 1) >= length	1
$ instanceof SavedState	1
$ < 500	1
$[2] == 0.0	1
$ >= upperMillis	1
$ == periodStart	1
$ instanceof TimeZoneDisplayKey	1
$ != millis	1
parsers[$ + 1] == null	1
$.charAt($.length() - 1) != CSV_QUOTE	1
Integer.parseInt($.subSequence(start, end).toString(), 10) > OCTAL_MAX	1
instantAdjusted - $ <= diff	1
isAssignable(classArray[i], toClassArray[i], $) == false	1
str.charAt($) >= '0'	1
$.contains(chrs[i]) == expect	1
$.charAt(1) == 't'	1
end - $ > 1	1
matcher.isMatch(buf, i, $, len) > 0	1
$.getValue(i) != 0	1
$ == Character.MAX_VALUE	1
Precision.compareTo(entry, minValue, $) < 0	1
$ == 'L'	1
$[i] == 'L'	1
$ != originalParser	1
isAssignable(classArray[i], $[i], autoboxing) == false	1
Math.abs($[m]) + delta == delta	1
Math.abs($[max][col]) < TOO_SMALL	1
$ - index > 1	1
$ instanceof ReadableInterval	1
$ instanceof StrictChronology	1
$ instanceof Token	1
$>rdwarf	1
$.remove(DurationFieldType.weeks()) == false	1
$ >= overlapEnd	1
(strsLen = $.length) == 0	1
$ < fieldIndex	1
$ != '.'	1
(int)(($.iPeriodStart >> 32)) != period	1
rangeField.compareTo($) > 0	1
$.getZone() == zone	1
$ > buffer.length	1
$ instanceof FastDateFormat	1
$.get(Calendar.DST_OFFSET) != 0	1
compareReverse(first, $) <= 0	1
$ > 7	1
$.charAt(i) != '0'	1
(end = $.length()) == 0	1
$ == position	1
$ > 8	1
$ instanceof LimitChronology == false	1
tokens[$].getValue() == value	1
$.iStartRecurrence.getSaveMillis() > 0	1
$ < indicesIndex	1
$ == Calendar.MILLISECOND	1
$ < replaceCharsLength	1
$.iRules == null	1
$ == END_FE	1
$ != type2	1
$ - 1 != millis	1
$ < -8e298	1
($>0?-$:$) < -denominator	1
($ - 1) * 4 + dstPos >= 64	1
str.charAt($ - 1) != '0'	1
chars[$] > '9'	1
$[i] == '+'	1
$.getName().indexOf(ClassUtils.INNER_CLASS_SEPARATOR_CHAR) != -1	1
1".equals($) == false"	1
$ instanceof Recurrence	1
(($ * scalar) / scalar) == rangeMillis	1
$ instanceof DSTZone	1
$.remove(DurationFieldType.days()) == false	1
$==0.0	1
$ != SECONDS_MILLIS	1
(copyOfParsers[$] = parsers[$]) == null	1
$ > 0.3	1
$ == currentType	1
matcher.isMatch(buf, $, 0, endIndex) > 0	1
$ == other.denominator	1
CharUtils.isAsciiPrintable(cs.charAt($)) == false	1
$ > fieldIndex	1
$.compareTo(loopRangeField) < 0	1
--$ < 0	1
$ == Calendar.AM_PM	1
$[pos.getIndex()] == START_FMT	1
$.getSaveMillis() == 0	1
$ > 0.074	1
$.compareTo(loopRangeField) == 0	1
$ == DateUtils.SEMI_MONTH	1
$ >= variables	1
getQuoteMatcher().isMatch(chars, $, $, len) > 0	1
$ == 'A'	1
MathUtils.compareTo($, 0, epsilon) >= 0	1
$ != expectedPos	1
$ + 1 == range.start	1
$[i] == 'f'	1
$.iLocale.get() == locale	1
$ > minuendDom	1
Precision.compareTo(imagEigenvalues[$], 0.0, epsilon) < 0	1
$.charAt(0) != CSV_QUOTE	1
$ == a2	1
str.charAt($) == '.'	1
($ - 1) * 8 + srcPos >= 32	1
$ == ~pos	1
$ > ret	1
MemberUtils.compareParameterTypes( $.getParameterTypes(), bestMatch.getParameterTypes(), parameterTypes) < 0	1
$.isMatch(buf, i, startIndex, len) > 0	1
$ - 1 + dstPos >= 32	1
chars[$] == 'f'	1
$ instanceof Collection<?>	1
++$ >= length	1
$ - prev <= diff	1
$ == lastChar	1
$ < iSkip	1
$ instanceof RealMatrixImpl == false	1
add($, difference) > minuendInstant	1
$[i] > '9'	1
$ != removeLen	1
$ == iUpperLimit	1
(Math.abs($) % DateTimeConstants.MILLIS_PER_SECOND) == 0	1
$ instanceof DataInput	1
chars[$] == '-'	1
$.iAfterPrinter == null	1
($ = prefixMatcher.isMatch(chars, pos, offset, bufEnd)) != 0	1
$ >= offset	1
$[i] != ch	1
s.charAt($ - 1) == t_j	1
$ <= toYear	1
$.get(Calendar.MONTH) == Calendar.FEBRUARY	1
$ instanceof AbstractReadableInstantFieldProperty == false	1
($ - 1) * 16 + dstPos >= 64	1
$ != 'w'	1
$ instanceof StrictChronology == false	1
$ > 65535	1
$ - 1 + dstPos >= 64	1
($ - 1) * 8 + dstPos >= 16	1
text.charAt($) != ','	1
(nHexs - 1) * 4 + $ >= 8	1
$[0] == Calendar.DATE	1
($[i] = parsers[i]) == null	1
$.size() == 1	1
$[i] < previous	1
++$ >= newLength	1
$ == trueString	1
$ instanceof Map<?,?>	1
$ == months	1
Precision.compareTo($, 0.0, epsilon) < 0	1
chars[$] < 'a'	1
$ instanceof StandardDurationFieldType	1
matcher.isMatch(buf, i, 0, $) > 0	1
$ instanceof ZonedChronology	1
distribution.cumulativeProbability($) == 1.0d	1
$ instanceof ReadableDuration	1
(endMatchLen = prefixMatcher.isMatch(chars, pos, $, bufEnd)) != 0	1
$[i].getValue() == value	1
$ == delimiter	1
$.cumulativeProbability(glb) == 1.0d	1
$ > 0xf	1
$ == nextOffset	1
MemberUtils.compareParameterTypes(ctor.getParameterTypes(), $ .getParameterTypes(), parameterTypes) < 0	1
$.getCountry().length() != 0	1
$ == 'R'	1
$ == parser	1
$ * v == 0	1
$ < ROUND_NONE	1
$.canBuildFormatter() == false	1
$ >= count	1
$.substring(startIndex, endIndex).compareTo( getImaginaryCharacter()) != 0	1
$.charAt(index + 1) == '#'	1
$ == savedFields.length	1
$ < year	1
$ > 23	1
matcher.isMatch($, i, 0, endIndex) > 0	1
$.getExternalExecutor() == null	1
$ > 0xfff	1
$ < N	1
chars[$] == 'l'	1
$ <= offsetAfter	1
$ < 4	1
qr[$][$] != 0.0	1
$.remove(DurationFieldType.minutes()) == false	1
digitCount($, position, 2) < 2	1
($ - 1) * 32 + dstPos >= 64	1
$[i] == 'd'	1
$.millisOfDay().get(iCutoverMillis) == 0	1
FastMath.abs($ - pendingEventTime) <= convergence	1
$ == MODIFY_ROUND	1
$[minor][minor] > 0	1
$.getVariant().length() > 0	1
$[i] < 'a'	1
$ < chars.length	1
(($ << (64 - 30)) >> (64 - 30)) == minutes	1
$ > est	1
$[arrayPos].charAt(stringPos) != comparisonChar	1
$.charAt(offset) == ' '	1
$ < firstWeekMillis1	1
add($, difference) < minuendInstant	1
$ - 1 + dstPos >= 8	1
$[i] != remove	1
chars[$] == 'D'	1
$.getMonths() < 8	1
chars[$] > 'f'	1
$ instanceof SoftReference<?>	1
$ > iToYear	1
$ >= 55296	1
$ instanceof DateTimeComparator	1
$ == nullValue	1
getQuoteMatcher().isMatch(chars, start, start, $) > 0	1
$ instanceof MutableInt	1
$=='\''	1
chrono.year().get($) >= YEAR_LIMIT	1
$ == MODIFY_CEILING	1
$ <= 56319	1
$ > maxEvaluations	1
input.charAt($ + 1) == '#'	1
$ instanceof MutableLong	1
$ != START_FMT	1
$ instanceof CharSet	1
u * $ == 0	1
buffer[$] != ch	1
$ != zone	1
str.charAt($) == ' '	1
$ == o2	1
$.length - srcPos < 16	1
$.length() == 6	1
$ - 1 + dstPos >= 16	1
$[start] == QUOTE	1
Precision.compareTo(imagEigenvalues[$], 0.0, epsilon) > 0	1
$ == 'u'	1
($ + len) > b.length	1
$ + len > bufferEnd	1
$ > 8e298	1
$ instanceof MutableShort	1
$ <= diffToCeiling	1
$ instanceof IDKey	1
$.getParameterTypes().length == 0	1
Character.isLowerCase($.charAt(i)) == false	1
($ - 1) * 4 + dstPos >= 16	1
$ != 'u'	1
$ == ','	1
($ - 1) * 8 + dstPos >= 32	1
$ != endInstant	1
$[j] < min	1
$ != 's'	1
text.charAt($) != '.'	1
$ instanceof DataOutput	1
$ != '\''	1
$ != c2	1
input.charAt($ + i) == '+'	1
$.charAt(1) == 'T'	1
css[arrayPos].charAt($) != comparisonChar	1
$ == iParseType	1
$>=x3max	1
$.get(Calendar.YEAR) > 280000000	1
$.charAt(2) != '_'	1
getFieldType($) == type	1
((rangeMillis * $) / $) == rangeMillis	1
$[i] == '-'	1
Math.abs(lu[$][col]) < TOO_SMALL	1
$.charAt(length - 1) != '0'	1
getWrappedField().get($) < 0	1
$[start + 1] == 'x'	1
$ instanceof Character	1
$[i] == 'F'	1
$ instanceof ReadablePartial	1
(off + $) < 0	1
$.floatValue() == 0.0D	1
$ < stopAt	1
$ >= sz	1
$.length - srcPos < 4	1
($ ^ val2) < 0	1
