No 1 is right.,Right result is: $ == null.,Probability is: 0.0160316154361.
No 1 is right.,Right result is: $.isEmpty().,Probability is: 0.0127154812217.
No 1 is right.,Right result is: $.,Probability is: 0.0042443680577.
No 1 is right.,Right result is: $.length() == 0.,Probability is: 0.00354581093416.
No 1 is right.,Right result is: i < $.length.,Probability is: 0.00351109378971.
No 1 is right.,Right result is: pos < $.length().,Probability is: 0.00325354584493.
No 1 is right.,Right result is: $.indexOf('\0') != -1.,Probability is: 0.00315068475902.
No 1 is right.,Right result is: $ == -1.,Probability is: 0.00244277482852.
No 9 is right.,Right result is: pos < $.,Probability is: 0.0023074131459.
No 1 is right.,Right result is: $ != null.,Probability is: 0.0367341600358.
No 9 is right.,Right result is: $ == null.,Probability is: 0.0168990064412.
No 1 is right.,Right result is: $.length() == 0.,Probability is: 0.0149113507941.
No 1 is right.,Right result is: $.isEmpty().,Probability is: 0.0147366235033.
No 1 is right.,Right result is: $.indexOf('\0') != -1.,Probability is: 0.00904470030218.
No 1 is right.,Right result is: pos < $.length().,Probability is: 0.00893228780478.
