EigenDecompositionImpl.java	dqd	work	double[]	1	DEF	$[j4 - 2] == 0.0
FastMath.java	cbrt	x	double	0	RET	$ == 0
EigenDecompositionImpl.java	process3RowsBlock	delta	double	0	InvalidMatrixException	$ >= 0
AbstractCategoryItemRenderer.java	addAnnotation	annotation	CategoryAnnotation	0	IllegalArgumentException	$ == null
MathUtils.java	binomialCoefficient	k	int	0	RET	$ == 1
ContinuousOutputModel.java	append	steps	List<StepInterpolator>	1	DEF	$.size() == 0
XYIntervalDataItem.java	getXHighValue	interval	XYInterval	1	RET	$ != null
CombinedRangeXYPlot.java	calculateAxisSpace	orientation	PlotOrientation	1	DEF	$ == PlotOrientation.VERTICAL
ArithmeticUtils.java	lcm	a	long	0	RET	$ == 0
BigMatrixImpl.java	getSubMatrix	selectedRows	int[]	0	MatrixIndexException	$.length == 0
DateTimeFormatter.java	parseMillis	newPos	int	1	RET	$ >= 0
ElitisticListPopulation.java	setElitismRate	elitismRate	double	0	IllegalArgumentException	$ < 0
TextUtilities.java	deriveRotationAnchorOffsets	anchor	TextAnchor	0	DEF	$ == TextAnchor.BOTTOM_RIGHT
OpenIntToDoubleHashMap.java	growTable	oldStates	byte[]	0	DEF	$[i] == FULL
SingularValueDecompositionImpl.java	getUT	cachedUt	RealMatrix	0	DEF	$ == null
BOBYQAOptimizer.java	trsbox	stplen	double	0	DEF	$ > ZERO
Dfp.java	Dfp	x	double	1	DEF	$ < 0
BaseAbstractMultivariateSimpleBoundsOptimizer.java	optimize	upper	double[]	1	DEF	$ == null
LevenbergMarquardtOptimizer.java	doOptimize	ratio	double	0	RET	$ <= 2.0
FieldUtils.java	safeMultiply	val2	long	0	RET	$ == 1
XYTextAnnotation.java	XYTextAnnotation	text	String	0	IllegalArgumentException	$ == null
LegendTitle.java	setLegendItemGraphicPadding	padding	RectangleInsets	0	IllegalArgumentException	$ == null
ChartFactory.java	createScatterPlot	orientation	PlotOrientation	0	IllegalArgumentException	$ == null
CenterArrangement.java	arrange	h	LengthConstraintType	0	RuntimeException	$ == LengthConstraintType.RANGE
Fraction.java	getFraction	denominator	int	0	ArithmeticException	$==Integer.MIN_VALUE
GJChronology.java	set	instant	long	1	IllegalFieldValueException	$ >= iCutover
XYBubbleRenderer.java	getLegendItem	dataset	XYDataset	0	DEF	$ != null
ObjectUtilities.java	convertName	index	int	0	RET	$ == -1
FastMath.java	pow	y	double	1	RET	$ < 0.0
AdaptiveStepsizeIntegrator.java	sanityChecks	vecRelativeTolerance	double[]	0	IntegratorException	$ != null
XYPlot.java	setRangeAxisLocation	location	AxisLocation	0	IllegalArgumentException	$ == null
ChartPanel.java	zoomOutBoth	plot	Plot	0	RET	$ == null
PeriodFormatterBuilder.java	Separator	variants	String[]	1	DEF	$ == null
CategoryPlot.java	setDomainGridlinePaint	paint	Paint	0	IllegalArgumentException	$ == null
Fraction.java	getReducedFraction	denominator	int	0	ArithmeticException	$==Integer.MIN_VALUE
DateTimeFormatterBuilder.java	printTo	year	int	1	DEF	$ < 0
BigMatrixImpl.java	getDeterminant	this	THIS	1	RET	$.isSingular()
TTest.java	checkSampleData	data	double[]	0	NullArgumentException	$ == null
ToStringStyle.java	appendDetail	i	int	0	DEF	$ > 0
ResizableDoubleArray.java	setElement	index	int	0	ArrayIndexOutOfBoundsException	$ < 0
TricubicSplineInterpolatingFunction.java	value	x	double	0	OutOfRangeException	$ > 1
FastFourierTransformer.java	get	vector	int[]	0	DimensionMismatchException	$.length != dimensionSize.length
GradientBarPainter.java	paintBar	base	RectangleEdge	0	DEF	$ == RectangleEdge.RIGHT
CombinedDomainCategoryPlot.java	draw	info	PlotRenderingInfo	0	DEF	$ != null
LevenbergMarquardtOptimizer.java	doOptimize	ratio	double	1	ConvergenceException	$ <= 2.0
XYPlot.java	getRendererForDataset	result	XYItemRenderer	0	DEF	$ == null
ArrayUtils.java	toPrimitive	array	Short[]	1	RET	$ == null
DatasetUtilities.java	findStackedRangeBounds	positive	double	0	DEF	$ > maximum
OpenIntToFieldHashMap.java	put	index	int	0	DEF	$ < 0
DateTimeZone.java	setDefault	sm	SecurityManager	0	DEF	$ != null
FastMath.java	scalb	exponent	int	1	RET	$ == 0
TimeSeries.java	createCopy	endIndex	int	0	DEF	$ < 0
CyclicNumberAxis.java	refreshVerticalTicks	currentTickValue	double	0	DEF	$ == cycleBound
Weeks.java	dividedBy	divisor	int	0	RET	$ == 1
AbstractRealVector.java	advance	e	EntryImpl	0	RET	$ == null
KMeansPlusPlusClusterer.java	getFarthestPoint	selectedCluster	Cluster<T>	0	ConvergenceException	$ == null
Variance.java	evaluate	length	int	0	DEF	$ > 1
EigenDecompositionImpl.java	computeShiftIncrement	dMin2	double	1	RET	$ == dN2
ServletUtilities.java	saveChartAsJPEG	session	HttpSession	0	DEF	$ == null
LaguerreSolver.java	solve	oldz	Complex	0	RET	(z.subtract($)).abs() <= tolerance
GanttRenderer.java	setCompletePaint	paint	Paint	0	IllegalArgumentException	$ == null
XYImageAnnotation.java	draw	url	String	0	DEF	$ != null
MatrixUtils.java	createColumnFieldMatrix	columnData	T[]	0	NullArgumentException	$ == null
PieSelectionAttributes.java	lookupSectionOutlinePaint	result	Paint	0	DEF	$ == null
BOBYQAOptimizer.java	prelim	nfm	int	0	DEF	$ > n
ModuloAxis.java	resizeRange	percent	double	1	DEF	$ > 0.0
TimeSeriesURLGenerator.java	TimeSeriesURLGenerator	dateFormat	DateFormat	0	IllegalArgumentException	$ == null
UnivariateMultiStartOptimizer.java	UnivariateMultiStartOptimizer	generator	RandomGenerator	0	NullArgumentException	$ == null
Plot.java	resolveRangeAxisLocation	location	AxisLocation	1	DEF	$ == AxisLocation.TOP_OR_RIGHT
FastFourierTransformer.java	transformInPlace	n	int	0	RET	$ == 2
AbstractXYItemRenderer.java	clone	clone.legendItemURLGenerator	XYSeriesLabelGenerator	0	DEF	$ instanceof PublicCloneable
MinMaxCategoryRenderer.java	setGroupPaint	paint	Paint	0	IllegalArgumentException	$ == null
ArrayRealVector.java	isInfinite	this	THIS	0	RET	$.isNaN()
AbstractObjectList.java	set	index	int	0	IllegalArgumentException	$ < 0
SingularValueDecomposition.java	SingularValueDecomposition	singularValues	double[]	1	DEF	$[k] != 0
Frequency.java	getCumFreq	c	Comparator	0	DEF	$ == null
CSV.java	extractColumnKeys	fieldIndex	int	0	DEF	$ > 0
MultiplePiePlot.java	prefetchSectionPaints	p	Paint	0	DEF	$ == null
AbstractRealMatrix.java	setRowMatrix	matrix	RealMatrix	0	InvalidMatrixException	$.getColumnDimension() != nCols
RandomDataImpl.java	nextPoisson	r	double	1	DEF	$ >= p
FastMath.java	cbrt	exponent	int	0	RET	$ == -1023
JFreeChart.java	draw	info	ChartRenderingInfo	0	DEF	$ != null
Variance.java	evaluate	length	int	1	DEF	$ == 1
FastDateParser.java	setCalendar	iVal	Integer	0	IllegalArgumentException	$ == null
ArithmeticUtils.java	lcm	a	long	0	RET	$ == 0
AbstractIntegerDistribution.java	inverseCumulativeProbability	p	double	0	OutOfRangeException	$ > 1.0
ListPopulation.java	ListPopulation	populationLimit	int	0	NotPositiveException	$ <= 0
RiddersSolver.java	solve	y2	double	1	DEF	MathUtils.sign($) + MathUtils.sign(y) == 0.0
ArrayRealVector.java	ebeMultiply	v	RealVector	1	RET	$ instanceof ArrayRealVector
AbstractRenderer.java	lookupLegendTextFont	result	Font	0	DEF	$ == null
Fraction.java	Fraction	q2	long	1	DEF	$ < maxDenominator
AbstractObjectList.java	writeObject	object	Object	1	DEF	$ != null
MovingAverage.java	createMovingAverage	v	Number	0	DEF	$ != null
RealMatrixImpl.java	setSubMatrix	nCols	int	0	IllegalArgumentException	$ == 0
GraggBulirschStoerIntegrator.java	integrate	targetIter	int	0	DEF	$ > 1
ValueAxis.java	drawAxisLine	edge	RectangleEdge	1	DEF	$ == RectangleEdge.BOTTOM
OpenMapRealVector.java	equals	virtualSize	int	0	RET	$ != other.virtualSize
DateTimeFormatterBuilder.java	parseInto	c	char	0	RET	$ > '9'
XYPlot.java	draw	r	XYItemRenderer	0	DEF	$ != null
SpiderWebPlot.java	setDirection	direction	Rotation	0	IllegalArgumentException	$ == null
BlockFieldMatrix.java	getSubMatrix	heightExcess	int	1	DEF	$ > 0
TextUtilities.java	deriveTextBoundsAnchorOffsets	anchor	TextAnchor	1	DEF	$ == TextAnchor.TOP_RIGHT
BarRenderer3D.java	drawDomainGridline	orientation	PlotOrientation	0	DEF	$ == PlotOrientation.VERTICAL
XYStepAreaRenderer.java	drawItem	orientation	PlotOrientation	1	DEF	$ == PlotOrientation.VERTICAL
TrapezoidIntegrator.java	verifyIterationCount	maximalIterationCount	int	0	DEF	$ > 64
ISODateTimeFormat.java	timeParser	tp	DateTimeFormatter	0	DEF	$ == null
XYPlot.java	zoomDomainAxes	domainAxis	ValueAxis	0	DEF	$ != null
Frequency.java	getCumFreq	value	Long	0	DEF	$ != null
TextTitle.java	drawHorizontal	horizontalAlignment	HorizontalAlignment	0	DEF	$ == HorizontalAlignment.CENTER
XYPlot.java	setDomainGridlineStroke	stroke	Stroke	0	IllegalArgumentException	$ == null
TextTitle.java	arrangeFN	position	RectangleEdge	1	RET	$ == RectangleEdge.RIGHT
MeterNeedle.java	setOutlinePaint	p	Paint	0	DEF	$ != null
NaturalRanking.java	rank	tiesTrace	List<Integer>	0	DEF	$.size() > 1
MatrixUtils.java	createFieldMatrix	data	T[][]	0	NullArgumentException	$ == null
LinearInterpolator.java	interpolate	x	double[]	0	NumberIsTooSmallException	$.length < 2
TTestImpl.java	checkSampleData	data	double[]	0	DEF	$ == null
RealVector.java	advance	e	Entry	0	RET	$ == null
Covariance.java	checkSufficientData	nRows	int	0	MathIllegalArgumentException	$ < 2
DefaultKeyedValues2D.java	getColumnIndex	key	Comparable	0	IllegalArgumentException	$ == null
AbstractStorelessUnivariateStatistic.java	incrementAll	values	double[]	0	IllegalArgumentException	$ == null
TTest.java	checkSampleData	data	double[]	0	NumberIsTooSmallException	$.length < 2
Kurtosis.java	getResult	variance	double	1	DEF	$ < 10E-20
StrBuilder.java	append	length	int	0	DEF	$ > 0
XYPlot.java	draw	orient	PlotOrientation	1	DEF	$ == PlotOrientation.VERTICAL
AbstractXYItemRenderer.java	drawRangeMarker	orientation	PlotOrientation	1	DEF	$ == PlotOrientation.HORIZONTAL
BOBYQAOptimizer.java	trsbox	i	int	0	DEF	xbdi.getEntry($) == ZERO
DefaultOHLCDataset.java	getLowValue	low	Number	0	DEF	$ != null
ToStringStyle.java	appendDetail	i	int	0	DEF	$ > 0
Sigmoid.java	validateParameters	param	double[]	0	DimensionMismatchException	$.length != 2
MathUtils.java	lcm	lcm	int	0	MathArithmeticException	$ == Integer.MIN_VALUE
AbstractLinearOptimizer.java	incrementIterationsCounter	iterations	int	0	MaxCountExceededException	++$ > maxIterations
Period.java	plusMonths	months	int	0	RET	$ == 0
DefaultIntervalXYDataset.java	getItemCount	series	int	0	IllegalArgumentException	$ < 0
PinNeedle.java	drawNeedle	lenX	int	0	DEF	$ < 2
CategoryPlot.java	addRangeMarker	layer	Layer	0	DEF	$ == Layer.BACKGROUND
FastMath.java	exp	extra	double	1	DEF	$ != 0.0
ArithmeticUtils.java	gcd	v	int	0	DEF	$ > 0
LevenbergMarquardtOptimizer.java	doOptimize	preRed	double	1	OptimizationException	$ <= 2.2204e-16
Rotation.java	getAngles	v2	Vector3D	0	CardanEulerSingularityException	$.getY() > 0.9999999999
AbstractMultipleLinearRegression.java	validateSampleData	x	double[][]	0	NullArgumentException	$ == null
PeriodType.java	dayTime	type	PeriodType	0	DEF	$ == null
Partial.java	withPeriodAdded	period	ReadablePeriod	0	RET	$ == null
BigMatrixImpl.java	setSubMatrix	r	int	0	IllegalArgumentException	subMatrix[$].length != nCols
HypergeometricDistributionImpl.java	HypergeometricDistributionImpl	numberOfSuccesses	int	0	IllegalArgumentException	$ > populationSize
DatasetUtilities.java	isEmptyOrNull	dataset	XYDataset	0	RET	$ != null
RingPlot.java	setSeparatorStroke	stroke	Stroke	0	IllegalArgumentException	$ == null
GraggBulirschStoerIntegrator.java	integrate	k	int	1	DEF	$ == 1
CombinedDomainCategoryPlot.java	remove	i	int	0	DEF	this.subplots.get($) == subplot
TimeOfDay.java	fromCalendarFields	calendar	Calendar	0	IllegalArgumentException	$ == null
DateTimeFormatterBuilder.java	printTo	fraction	long	0	RET	$ == 0
SmoothingPolynomialBicubicSplineInterpolator.java	interpolate	fval	double[][]	0	NoDataException	$.length == 0
Rotation.java	getAngles	v2	Vector3D	0	CardanEulerSingularityException	$.getY() > 0.9999999999
MultiStartMultivariateRealOptimizer.java	compare	o1	RealPointValuePair	1	RET	$ == null
DateTimeZone.java	fixedOffsetZone	offset	int	0	RET	$ == 0
ChiSquaredDistributionImpl.java	inverseCumulativeProbability	p	double	0	RET	$ == 1
Hour.java	previous	prevDay	Day	1	DEF	$ != null
XYPointerAnnotation.java	setArrowStroke	stroke	Stroke	0	IllegalArgumentException	$ == null
FastMath.java	atan2	y	double	0	RET	1 / $ < 0
StackedAreaRenderer.java	getStackValues	i	int	0	DEF	isSeriesVisible($)
GroupedStackedBarRenderer.java	drawItem	entities	EntityCollection	0	DEF	$ != null
ObjectUtilities.java	getClassLoader	threadLoader	ClassLoader	0	RET	$ != null
FastMath.java	atan	xa	double	1	DEF	$ < 1
Gamma.java	regularizedGammaP	x	double	1	DEF	$ == 0.0
DirectSearchOptimizer.java	evaluate	evaluations	int	0	MaxEvaluationsExceededException	++$ > maxEvaluations
AbstractXYItemRenderer.java	drawDomainMarker	im	IntervalMarker	0	DEF	$.getOutlineStroke() != null
XYPlot.java	drawRangeGridlines	this	THIS	0	DEF	$.isRangeGridlinesVisible()
DatasetUtilities.java	iterateToFindDomainBounds	dataset	XYDataset	0	IllegalArgumentException	$ == null
AreaRenderer.java	drawItem	orientation	PlotOrientation	0	DEF	$ == PlotOrientation.HORIZONTAL
AbstractRealMatrix.java	equals	m	RealMatrix	0	RET	$.getColumnDimension() != nCols
ResizableDoubleArray.java	setNumElements	i	int	0	DEF	(startIndex + $) > internalArray.length
EigenDecompositionImpl.java	processGeneralBlock	pingPong	int	0	DEF	$ == 0
ArrayUtils.java	isSameLength	array1	float[]	0	RET	$.length > 0
AdaptiveStepsizeIntegrator.java	sanityChecks	vecRelativeTolerance	double[]	0	IntegratorException	$.length != y0.length
MovingAverage.java	createMovingAverage	source	TimeSeries	0	IllegalArgumentException	$ == null
DatasetUtilities.java	findStackedRangeBounds	y	double	1	DEF	$ > 0.0
DSCompiler.java	atan	k	int	0	DEF	$ == 2
TriangularDistribution.java	density	c	double	0	RET	$ < x
AbstractFieldMatrix.java	checkColumnIndex	column	int	0	OutOfRangeException	$ < 0
StandardDialScale.java	setMinorTickLength	length	double	0	IllegalArgumentException	$ < 0.0
SparseRealMatrix.java	addToEntry	value	double	1	DEF	$ == 0.0
MultiStartUnivariateRealOptimizer.java	getOptima	optima	double[]	0	DEF	$ == null
StandardXYItemRenderer.java	getLegendItem	plot	XYPlot	0	RET	$ == null
RandomDataImpl.java	nextPoisson	r	double	1	DEF	$ >= p
FastFourierTransformer.java	get	vector	int[]	0	RET	$ == null
SplineInterpolator.java	interpolate	x	double[]	0	DEF	$.length != y.length
StringUtils.java	left	str	String	0	RET	$ == null
OpenIntToDoubleHashMap.java	remove	index	int	0	RET	states[$] == FREE
XYLineAndShapeRenderer.java	drawShape2	orientation	PlotOrientation	0	DEF	$ == PlotOrientation.VERTICAL
XYPlot.java	getLegendItems	dataset	XYDataset	0	DEF	$ != null
AbstractRenderer.java	removeChangeListener	listener	RendererChangeListener	0	IllegalArgumentException	$ == null
LayeredBarRenderer.java	drawHorizontalItem	t	GradientPaintTransformer	0	DEF	$ != null
GaussianFitter.java	getInterpolationPointsForY	idxStep	int	1	RET	$ < 0
ValueAxis.java	drawTickMarksAndLabels	edge	RectangleEdge	1	DEF	$ == RectangleEdge.TOP
XYLineAndShapeRenderer.java	drawSecondaryPass	entities	EntityCollection	0	DEF	$ != null
GraggBulirschStoerIntegrator.java	integrate	error	double	1	DEF	$ <= 1.0
OpenIntToFieldHashMap.java	remove	states	byte[]	0	RET	$[index] == FREE
ChartFactory.java	createXYStepAreaChart	orientation	PlotOrientation	0	IllegalArgumentException	$ == null
DatasetUtilities.java	findStackedRangeBounds	minimum	double	1	RET	$ <= maximum
Fraction.java	getReducedFraction	denominator	int	0	DEF	$==Integer.MIN_VALUE
XYPointerAnnotation.java	draw	toolTip	String	0	DEF	$ != null
TDistribution.java	getNumericalVariance	df	double	0	RET	$ > 2
CategoryAxis.java	calculateCategoryGapSize	edge	RectangleEdge	0	DEF	$ == RectangleEdge.LEFT
DatasetUtilities.java	findCumulativeRangeBounds	n	Number	0	DEF	$ != null
BracketFinder.java	BracketFinder	maxEvaluations	int	0	NotStrictlyPositiveException	$ <= 0
DatasetUtilities.java	isEmptyOrNull	columnCount	int	0	RET	$ == 0
XYPlot.java	drawAxes	axis	ValueAxis	0	DEF	$ != null
EigenDecomposition.java	solve	b	RealMatrix	0	DimensionMismatchException	$.getRowDimension() != m
DatasetUtilities.java	iterateRangeBounds	dataset	XYDataset	1	DEF	$ instanceof OHLCDataset
Plot.java	resolveDomainAxisLocation	result	RectangleEdge	0	IllegalStateException	$ == null
CategoryPlot.java	zoomRangeAxes	rangeAxis	ValueAxis	0	DEF	$ != null
Rotation.java	getAxis	squaredSine	double	1	RET	$ == 0
GroupedStackedBarRenderer.java	drawItem	d	double	1	DEF	$ > 0
RiddersSolver.java	solve	y3	double	0	RET	FastMath.abs($) <= functionValueAccuracy
EigenDecompositionImpl.java	computeShiftIncrement	gap2	double	1	DEF	$ > 0.0
ArrayUtils.java	toPrimitive	array	Character[]	0	RET	$.length == 0
LevenbergMarquardtOptimizer.java	determineLMDirection	lmDiag	double[]	0	DEF	$[k] != 0
DialCap.java	setRadius	radius	double	0	IllegalArgumentException	$ <= 0.0
ChiSquareTestImpl.java	chiSquareTestDataSetsComparison	alpha	double	0	IllegalArgumentException	$ <= 0
AreaRenderer.java	getLegendItem	cp	CategoryPlot	0	RET	$ == null
ArrayUtilities.java	equal	array1	float[][]	0	RET	$ == null
OpenMapRealVector.java	equals	obj	Object	0	RET	$ instanceof OpenMapRealVector
DatasetUtilities.java	iterateDomainBounds	dataset	XYDataset	0	IllegalArgumentException	$ == null
TTestImpl.java	checkSignificanceLevel	alpha	double	0	DEF	$ > 0.5
Dfp.java	remainder	mant	int[]	0	DEF	result.mant[$.length-1] == 0
AbstractRealMatrix.java	setColumnVector	vector	RealVector	0	MatrixDimensionMismatchException	$.getDimension() != nRows
Plot.java	setOutlinePaint	paint	Paint	1	DEF	$ == null
AbstractRenderer.java	calculateLabelAnchorPoint	anchor	ItemLabelAnchor	1	DEF	$ == ItemLabelAnchor.INSIDE11
OpenIntToFieldHashMap.java	findInsertionIndex	states	byte[]	0	RET	$[index] == FULL
CategoryPlot.java	setAxisOffset	offset	RectangleInsets	0	IllegalArgumentException	$ == null
DateTimeFormatterBuilder.java	parseInto	bestValidState	Object	0	DEF	$ != null
FieldUtils.java	safeMultiply	total	long	0	ArithmeticException	$ < Integer.MIN_VALUE
Day.java	Day	time	Date	0	IllegalArgumentException	$ == null
BinomialDistributionImpl.java	inverseCumulativeProbability	p	double	0	RET	$ == 1
PiePlot3D.java	draw	value	double	0	DEF	$ <= 0
BOBYQAOptimizer.java	trsbox	delsq	double	0	DEF	$ <= ZERO
HighLowItemLabelGenerator.java	HighLowItemLabelGenerator	numberFormatter	NumberFormat	0	IllegalArgumentException	$ == null
LineNeedle.java	drawNeedle	angle	double	0	DEF	$ != 0
GraggBulirschStoerIntegrator.java	setInterpolationControl	mudif	int	1	DEF	$ <= 0
XYPlot.java	removeAnnotation	annotation	XYAnnotation	0	IllegalArgumentException	$ == null
XYBoxAndWhiskerRenderer.java	drawVerticalItem	yAverage	Number	0	DEF	$ != null
UniformIntegerDistribution.java	probability	x	int	0	RET	$ < lower
CategoryLineAnnotation.java	setCategory2	category	Comparable	0	IllegalArgumentException	$ == null
Logit.java	value	x	double	0	OutOfRangeException	$ < lo
BubbleXYItemLabelGenerator.java	BubbleXYItemLabelGenerator	zFormat	NumberFormat	0	IllegalArgumentException	$ == null
DSCompiler.java	asin	order	int	0	DEF	$ > 0
MeterPlot.java	setDialShape	shape	DialShape	0	IllegalArgumentException	$ == null
Partial.java	with	fieldType	DateTimeFieldType	0	IllegalArgumentException	$ == null
AbstractXYItemRenderer.java	drawRangeMarker	label	String	0	DEF	$ != null
LookupTranslator.java	LookupTranslator	lookup	CharSequence[][]	0	DEF	$ != null
MultiStartDifferentiableMultivariateRealOptimizer.java	optimize	optima	RealPointValuePair[]	0	OptimizationException	$[0] == null
GaussianFitter.java	ParameterGuesser	observations	WeightedObservedPoint[]	0	NullArgumentException	$ == null
SimplexSolver.java	getPivotRow	minRatioPositions	List<Integer>	0	RET	$.size() > 1
FastMath.java	copySign	s	int	0	RET	$ < 0
MinMaxCategoryRenderer.java	drawItem	entities	EntityCollection	0	DEF	$ != null
ArrayFieldVector.java	ArrayFieldVector	v1	T[]	0	NullArgumentException	$ == null
DateAxis.java	refreshTicksHorizontal	this	THIS	0	DEF	$.isAutoTickUnitSelection()
DateMidnight.java	withFieldAdded	amount	int	0	RET	$ == 0
LocalDateTime.java	minusHours	hours	int	0	RET	$ == 0
ValueServer.java	getNextReplay	filePointer	BufferedReader	0	MathIllegalStateException	(str = $.readLine()) == null
CombinedRangeCategoryPlot.java	remove	range	ValueAxis	0	DEF	$ != null
ToStringStyle.java	append	array	short[]	1	DEF	$ == null
DateAxis.java	java2DToValue	this	THIS	1	DEF	$.isInverted()
FractionFormat.java	parse	parsePosition	ParsePosition	0	DEF	$.getIndex() == 0
OpenMapRealVector.java	subtract	v	RealVector	0	RET	$ instanceof OpenMapRealVector
HighLowItemLabelGenerator.java	generateToolTip	high	Number	0	DEF	$ != null
FastMath.java	scalb	mostSignificantLostBit	int	0	DEF	$ != 0
Complex.java	abs	real	double	0	RET	$ == 0.0
DefaultPieDataset.java	equals	v2	Number	0	RET	$ != null
BasicChronology.java	equals	obj	Object	0	RET	$ != null
FastMath.java	atan2	invx	double	0	RET	$ == 0
FlowArrangement.java	arrange	h	LengthConstraintType	1	RET	$ == LengthConstraintType.FIXED
MatrixUtils.java	solveUpperTriangularSystem	rm	RealMatrix	0	MathIllegalArgumentException	$ == null
MathUtils.java	equalsIncludingNaN	y	double[]	0	RET	$ == null
Dfp.java	add	b	Dfp	0	DEF	$.mant[mant.length-1] == 0
CompareToBuilder.java	append	comparison	int	0	RET	$ != 0
XYDotRenderer.java	drawItem	orientation	PlotOrientation	0	DEF	$ == PlotOrientation.VERTICAL
BarRenderer.java	calculateLabelAnchorPoint	anchor	ItemLabelAnchor	1	DEF	$ == ItemLabelAnchor.INSIDE11
Percentile.java	evaluate	p	double	0	DEF	$ > 100
Variance.java	evaluate	length	int	1	DEF	$ == 1
LocalDateTime.java	toString	pattern	String	0	RET	$ == null
DateTime.java	withFields	partial	ReadablePartial	0	RET	$ == null
Dfp.java	toDouble	this	THIS	1	RET	$.getZero()
DatasetUtilities.java	findStackedRangeBounds	dataset	TableXYDataset	0	IllegalArgumentException	$ == null
QuarterDateFormat.java	QuarterDateFormat	zone	TimeZone	0	IllegalArgumentException	$ == null
DescriptiveStatistics.java	setWindowSize	windowSize	int	0	IllegalArgumentException	$ < 1
RingPlot.java	drawItem	outlinePaint	Paint	0	DEF	$ != null
AbstractRegion.java	getSize	barycenter	Vector<S>	0	DEF	$ == null
RiddersSolver.java	solve	x	double	0	RET	Math.abs($ - oldx) <= tolerance
Dfp.java	divide	mant	int[]	0	DEF	result.mant[$.length-1] == 0
EigenDecompositionImpl.java	computeShiftIncrement	dMin	double	1	RET	$ == dN1
TimeTableXYDataset.java	getDomainUpperBound	r	Range	0	DEF	$ != null
SymbolAxis.java	setGridBandAlternatePaint	paint	Paint	0	IllegalArgumentException	$ == null
ExceptionUtils.java	getMessage	th	Throwable	0	RET	$ == null
MillerUpdatingRegression.java	include	xi	double	0	DEF	$ == 0.0
LineUtilities.java	clipLine	f2	int	0	DEF	$ != 0
FastMath.java	log	x	double	0	RET	$ == 0
RandomDataImpl.java	nextHexString	len	int	0	IllegalArgumentException	$ <= 0
Dfp.java	divide	divisor	Dfp	0	RET	$.nans != FINITE
CauchyDistribution.java	inverseCumulativeProbability	p	double	1	OutOfRangeException	$ < 0
ChiSquareTestImpl.java	chiSquareTestDataSetsComparison	alpha	double	0	DEF	$ > 0.5
LocalDateTime.java	withField	fieldType	DateTimeFieldType	0	IllegalArgumentException	$ == null
FastMath.java	exp	intVal	int	0	RET	$ > 709
LaguerreSolver.java	solve	initial	double	0	RET	f.value($) == 0.0
ProperFractionFormat.java	parse	den	Number	0	RET	$ == null
EigenDecompositionImpl.java	goodStep	dMin	double	0	RET	$ < 0
CategoryStepRenderer.java	drawItem	entities	EntityCollection	0	DEF	$ != null
DefaultOHLCDataset.java	getOpenValue	open	Number	0	DEF	$ != null
UnivariateRealSolverUtils.java	bracket	initial	double	0	IllegalArgumentException	$ > upperBound
BoxAndWhiskerRenderer.java	drawVerticalItem	seriesCount	int	1	DEF	$ > 1
MultidimensionalCounter.java	getCount	c	int[]	0	DimensionMismatchException	$.length != dimension
XYPlot.java	getDomainMarkers	result	Collection	0	DEF	$ != null
Rotation.java	Rotation	c	double	0	RET	$ <= 0
XYAreaRenderer.java	drawItem	plot	XYPlot	1	DEF	$.getOrientation() == PlotOrientation.HORIZONTAL
OpenIntToDoubleHashMap.java	containsKey	index	int	0	RET	containsKey(key, $)
JFreeChart.java	draw	paint	Paint	0	DEF	$ != null
OpenIntToFieldHashMap.java	remove	index	int	0	RET	states[$] == FREE
FastMath.java	atanh	a	double	0	DEF	$ < 0
SimplexSolver.java	getPivotRow	cmp	int	1	DEF	$ == 0
KalmanFilter.java	KalmanFilter	measNoise	RealMatrix	0	MatrixDimensionMismatchException	$.getColumnDimension() != 1
Beta.java	logGammaSum	b	double	0	OutOfRangeException	$ > 2.0
ListPopulation.java	ListPopulation	populationLimit	int	0	NotPositiveException	$ < 0
DSCompiler.java	pow	n	int	0	RET	$ == 0
AdaptiveStepsizeIntegrator.java	setInitialStepSize	initialStepSize	double	1	DEF	$ > maxStep
XYPlot.java	getDatasetsMappedToRangeAxis	axisIndex	Integer	0	IllegalArgumentException	$ == null
CombinedDomainCategoryPlot.java	calculateAxisSpace	fixed	AxisSpace	1	DEF	$ != null
LogarithmicAxis.java	refreshTicksVertical	edge	RectangleEdge	1	DEF	$ == RectangleEdge.LEFT
MathArrays.java	isMonotonic	comp	int	0	RET	$ > 0
Dfp.java	add	b	Dfp	0	DEF	$.mant[mant.length-1] == 0
XYPlot.java	clone	renderer2	XYItemRenderer	0	DEF	$ instanceof PublicCloneable
DirectSearchOptimizer.java	doOptimize	startConfiguration	double[][]	0	DEF	$ == null
AbstractFieldMatrix.java	extractField	d	T[][]	0	NoDataException	$[0].length == 0
ComplexFormat.java	setImaginaryCharacter	imaginaryCharacter	String	0	IllegalArgumentException	$.length() == 0
SpiderWebPlot.java	setAxisLinePaint	paint	Paint	0	IllegalArgumentException	$ == null
ExtendedMessageFormat.java	getFormat	factory	FormatFactory	0	RET	$ != null
Range.java	elementCompareTo	element	T	0	NullPointerException	$ == null
ToStringStyle.java	appendToString	pos1	int	0	DEF	$ >= 0
ChartPanel.java	removeOverlay	overlay	Overlay	0	IllegalArgumentException	$ == null
Primes.java	nextPrime	n	int	0	MathIllegalArgumentException	$ < 0
LaguerreSolver.java	solve	z	Complex	0	RET	($.subtract(oldz)).abs() <= tolerance
